Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
InsertionSort,Paralela,1000,reversed,3,8,8,5,7.2483,16,2025-10-26 14:39:49
InsertionSort,Serial,1000,duplicates,0,1,1,1,14.5921,16,2025-10-26 14:39:49
InsertionSort,Serial,1000,duplicates,0,1,1,2,14.7354,16,2025-10-26 14:39:49
InsertionSort,Serial,1000,duplicates,0,1,1,3,14.5111,16,2025-10-26 14:39:49
InsertionSort,Serial,1000,duplicates,0,1,1,4,14.4206,16,2025-10-26 14:39:49
InsertionSort,Serial,1000,duplicates,0,1,1,5,14.6191,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,1,2,2,1,7.7551,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,1,2,2,2,7.7826,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,1,2,2,3,7.7782,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,1,2,2,4,8.5138,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,1,2,2,5,9.1818,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,2,4,4,1,6.3177,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,2,4,4,2,6.7948,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,2,4,4,3,6.3599,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,2,4,4,4,5.3177,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,2,4,4,5,5.209,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,3,8,8,1,4.8717,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,3,8,8,2,4.7022,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,3,8,8,3,4.9515,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,3,8,8,4,4.0815,16,2025-10-26 14:39:49
InsertionSort,Paralela,1000,duplicates,3,8,8,5,3.6594,16,2025-10-26 14:39:49
InsertionSort,Serial,5000,random,0,1,1,1,471.0304,16,2025-10-26 14:39:50
InsertionSort,Serial,5000,random,0,1,1,2,473.7065,16,2025-10-26 14:39:50
InsertionSort,Serial,5000,random,0,1,1,3,475.5381,16,2025-10-26 14:39:51
InsertionSort,Serial,5000,random,0,1,1,4,471.4081,16,2025-10-26 14:39:51
InsertionSort,Serial,5000,random,0,1,1,5,468.0006,16,2025-10-26 14:39:51
InsertionSort,Paralela,5000,random,1,2,2,1,273.6435,16,2025-10-26 14:39:52
InsertionSort,Paralela,5000,random,1,2,2,2,240.0805,16,2025-10-26 14:39:52
InsertionSort,Paralela,5000,random,1,2,2,3,245.7941,16,2025-10-26 14:39:52
InsertionSort,Paralela,5000,random,1,2,2,4,237.8175,16,2025-10-26 14:39:52
InsertionSort,Paralela,5000,random,1,2,2,5,247.8757,16,2025-10-26 14:39:53
InsertionSort,Paralela,5000,random,2,4,4,1,119.7291,16,2025-10-26 14:39:53
InsertionSort,Paralela,5000,random,2,4,4,2,124.7113,16,2025-10-26 14:39:53
InsertionSort,Paralela,5000,random,2,4,4,3,122.955,16,2025-10-26 14:39:53
InsertionSort,Paralela,5000,random,2,4,4,4,123.2574,16,2025-10-26 14:39:53
InsertionSort,Paralela,5000,random,2,4,4,5,121.8046,16,2025-10-26 14:39:53
InsertionSort,Paralela,5000,random,3,8,8,1,63.3655,16,2025-10-26 14:39:53
InsertionSort,Paralela,5000,random,3,8,8,2,62.4158,16,2025-10-26 14:39:53
InsertionSort,Paralela,5000,random,3,8,8,3,63.5641,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,random,3,8,8,4,64.2432,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,random,3,8,8,5,60.5933,16,2025-10-26 14:39:54
InsertionSort,Serial,5000,sorted,0,1,1,1,0.4662,16,2025-10-26 14:39:54
InsertionSort,Serial,5000,sorted,0,1,1,2,0.5178,16,2025-10-26 14:39:54
InsertionSort,Serial,5000,sorted,0,1,1,3,0.4603,16,2025-10-26 14:39:54
InsertionSort,Serial,5000,sorted,0,1,1,4,0.4818,16,2025-10-26 14:39:54
InsertionSort,Serial,5000,sorted,0,1,1,5,0.5095,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,1,2,2,1,1.4565,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,1,2,2,2,1.9608,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,1,2,2,3,1.9757,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,1,2,2,4,1.5221,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,1,2,2,5,1.8469,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,2,4,4,1,3.5716,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,2,4,4,2,2.9762,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,2,4,4,3,2.7995,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,2,4,4,4,2.7103,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,2,4,4,5,2.2852,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,3,8,8,1,3.1461,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,3,8,8,2,3.589,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,3,8,8,3,3.1326,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,3,8,8,4,3.6275,16,2025-10-26 14:39:54
InsertionSort,Paralela,5000,sorted,3,8,8,5,3.8606,16,2025-10-26 14:39:54
InsertionSort,Serial,5000,reversed,0,1,1,1,945.7055,16,2025-10-26 14:39:55
InsertionSort,Serial,5000,reversed,0,1,1,2,938.2548,16,2025-10-26 14:39:56
InsertionSort,Serial,5000,reversed,0,1,1,3,945.0661,16,2025-10-26 14:39:57
InsertionSort,Serial,5000,reversed,0,1,1,4,934.3272,16,2025-10-26 14:39:57
InsertionSort,Serial,5000,reversed,0,1,1,5,960.8041,16,2025-10-26 14:39:58
InsertionSort,Paralela,5000,reversed,1,2,2,1,474.1059,16,2025-10-26 14:39:59
InsertionSort,Paralela,5000,reversed,1,2,2,2,469.007,16,2025-10-26 14:39:59
InsertionSort,Paralela,5000,reversed,1,2,2,3,480.4497,16,2025-10-26 14:40:00
InsertionSort,Paralela,5000,reversed,1,2,2,4,467.6186,16,2025-10-26 14:40:00
InsertionSort,Paralela,5000,reversed,1,2,2,5,477.4059,16,2025-10-26 14:40:01
InsertionSort,Paralela,5000,reversed,2,4,4,1,232.924,16,2025-10-26 14:40:01
InsertionSort,Paralela,5000,reversed,2,4,4,2,227.7124,16,2025-10-26 14:40:01
InsertionSort,Paralela,5000,reversed,2,4,4,3,229.1934,16,2025-10-26 14:40:02
InsertionSort,Paralela,5000,reversed,2,4,4,4,252.4296,16,2025-10-26 14:40:02
InsertionSort,Paralela,5000,reversed,2,4,4,5,231.0358,16,2025-10-26 14:40:02
InsertionSort,Paralela,5000,reversed,3,8,8,1,113.2852,16,2025-10-26 14:40:02
InsertionSort,Paralela,5000,reversed,3,8,8,2,111.2551,16,2025-10-26 14:40:02
InsertionSort,Paralela,5000,reversed,3,8,8,3,112.3951,16,2025-10-26 14:40:02
InsertionSort,Paralela,5000,reversed,3,8,8,4,114.9242,16,2025-10-26 14:40:02
InsertionSort,Paralela,5000,reversed,3,8,8,5,115.118,16,2025-10-26 14:40:03
InsertionSort,Serial,5000,duplicates,0,1,1,1,391.9469,16,2025-10-26 14:40:03
InsertionSort,Serial,5000,duplicates,0,1,1,2,390.2514,16,2025-10-26 14:40:03
InsertionSort,Serial,5000,duplicates,0,1,1,3,389.8456,16,2025-10-26 14:40:04
InsertionSort,Serial,5000,duplicates,0,1,1,4,389.2727,16,2025-10-26 14:40:04
InsertionSort,Serial,5000,duplicates,0,1,1,5,398.5912,16,2025-10-26 14:40:05
InsertionSort,Paralela,5000,duplicates,1,2,2,1,208.3207,16,2025-10-26 14:40:05
InsertionSort,Paralela,5000,duplicates,1,2,2,2,205.0851,16,2025-10-26 14:40:05
InsertionSort,Paralela,5000,duplicates,1,2,2,3,205.5169,16,2025-10-26 14:40:05
InsertionSort,Paralela,5000,duplicates,1,2,2,4,204.121,16,2025-10-26 14:40:05
InsertionSort,Paralela,5000,duplicates,1,2,2,5,208.7493,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,2,4,4,1,103.344,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,2,4,4,2,106.7448,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,2,4,4,3,108.3075,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,2,4,4,4,104.8085,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,2,4,4,5,106.2141,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,3,8,8,1,55.6589,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,3,8,8,2,57.394,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,3,8,8,3,57.9132,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,3,8,8,4,52.935,16,2025-10-26 14:40:06
InsertionSort,Paralela,5000,duplicates,3,8,8,5,55.3239,16,2025-10-26 14:40:06
InsertionSort,Serial,10000,random,0,1,1,1,1931.2515,16,2025-10-26 14:40:08
InsertionSort,Serial,10000,random,0,1,1,2,1988.1357,16,2025-10-26 14:40:10
InsertionSort,Serial,10000,random,0,1,1,3,1974.9083,16,2025-10-26 14:40:12
InsertionSort,Serial,10000,random,0,1,1,4,1983.7769,16,2025-10-26 14:40:14
InsertionSort,Serial,10000,random,0,1,1,5,1930.6838,16,2025-10-26 14:40:16
InsertionSort,Paralela,10000,random,1,2,2,1,959.123,16,2025-10-26 14:40:17
InsertionSort,Paralela,10000,random,1,2,2,2,961.6536,16,2025-10-26 14:40:18
InsertionSort,Paralela,10000,random,1,2,2,3,969.0118,16,2025-10-26 14:40:19
InsertionSort,Paralela,10000,random,1,2,2,4,984.0415,16,2025-10-26 14:40:20
InsertionSort,Paralela,10000,random,1,2,2,5,1094.0556,16,2025-10-26 14:40:21
InsertionSort,Paralela,10000,random,2,4,4,1,488.0808,16,2025-10-26 14:40:22
InsertionSort,Paralela,10000,random,2,4,4,2,492.8274,16,2025-10-26 14:40:22
InsertionSort,Paralela,10000,random,2,4,4,3,485.6732,16,2025-10-26 14:40:23
InsertionSort,Paralela,10000,random,2,4,4,4,493.4923,16,2025-10-26 14:40:23
InsertionSort,Paralela,10000,random,2,4,4,5,485.2458,16,2025-10-26 14:40:24
InsertionSort,Paralela,10000,random,3,8,8,1,249.2516,16,2025-10-26 14:40:24
InsertionSort,Paralela,10000,random,3,8,8,2,249.996,16,2025-10-26 14:40:24
InsertionSort,Paralela,10000,random,3,8,8,3,244.1267,16,2025-10-26 14:40:24
InsertionSort,Paralela,10000,random,3,8,8,4,253.5798,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,random,3,8,8,5,246.7584,16,2025-10-26 14:40:25
InsertionSort,Serial,10000,sorted,0,1,1,1,0.9612,16,2025-10-26 14:40:25
InsertionSort,Serial,10000,sorted,0,1,1,2,0.9993,16,2025-10-26 14:40:25
InsertionSort,Serial,10000,sorted,0,1,1,3,0.9112,16,2025-10-26 14:40:25
InsertionSort,Serial,10000,sorted,0,1,1,4,0.9359,16,2025-10-26 14:40:25
InsertionSort,Serial,10000,sorted,0,1,1,5,0.9363,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,1,2,2,1,2.9495,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,1,2,2,2,2.7038,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,1,2,2,3,4.0651,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,1,2,2,4,4.1597,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,1,2,2,5,2.4565,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,2,4,4,1,3.459,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,2,4,4,2,4.3598,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,2,4,4,3,4.2292,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,2,4,4,4,5.6701,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,2,4,4,5,4.0336,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,3,8,8,1,5.6757,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,3,8,8,2,4.8558,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,3,8,8,3,5.8546,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,3,8,8,4,5.1048,16,2025-10-26 14:40:25
InsertionSort,Paralela,10000,sorted,3,8,8,5,5.0683,16,2025-10-26 14:40:25
InsertionSort,Serial,10000,reversed,0,1,1,1,3854.6438,16,2025-10-26 14:40:29
InsertionSort,Serial,10000,reversed,0,1,1,2,3836.7567,16,2025-10-26 14:40:33
InsertionSort,Serial,10000,reversed,0,1,1,3,3825.1375,16,2025-10-26 14:40:36
InsertionSort,Serial,10000,reversed,0,1,1,4,3832.9605,16,2025-10-26 14:40:40
InsertionSort,Serial,10000,reversed,0,1,1,5,3841.7529,16,2025-10-26 14:40:44
InsertionSort,Paralela,10000,reversed,1,2,2,1,1916.2861,16,2025-10-26 14:40:46
InsertionSort,Paralela,10000,reversed,1,2,2,2,1901.38,16,2025-10-26 14:40:48
InsertionSort,Paralela,10000,reversed,1,2,2,3,1928.9395,16,2025-10-26 14:40:50
InsertionSort,Paralela,10000,reversed,1,2,2,4,1906.0537,16,2025-10-26 14:40:52
InsertionSort,Paralela,10000,reversed,1,2,2,5,1900.3372,16,2025-10-26 14:40:54
InsertionSort,Paralela,10000,reversed,2,4,4,1,939.8303,16,2025-10-26 14:40:55
InsertionSort,Paralela,10000,reversed,2,4,4,2,946.6754,16,2025-10-26 14:40:56
InsertionSort,Paralela,10000,reversed,2,4,4,3,938.651,16,2025-10-26 14:40:57
InsertionSort,Paralela,10000,reversed,2,4,4,4,1014.0613,16,2025-10-26 14:40:58
InsertionSort,Paralela,10000,reversed,2,4,4,5,949.6937,16,2025-10-26 14:40:59
InsertionSort,Paralela,10000,reversed,3,8,8,1,489.7199,16,2025-10-26 14:40:59
InsertionSort,Paralela,10000,reversed,3,8,8,2,464.1242,16,2025-10-26 14:40:59
InsertionSort,Paralela,10000,reversed,3,8,8,3,467.3436,16,2025-10-26 14:41:00
InsertionSort,Paralela,10000,reversed,3,8,8,4,466.3191,16,2025-10-26 14:41:00
InsertionSort,Paralela,10000,reversed,3,8,8,5,460.8641,16,2025-10-26 14:41:01
InsertionSort,Serial,10000,duplicates,0,1,1,1,1481.867,16,2025-10-26 14:41:02
InsertionSort,Serial,10000,duplicates,0,1,1,2,1488.1139,16,2025-10-26 14:41:04
InsertionSort,Serial,10000,duplicates,0,1,1,3,1475.3836,16,2025-10-26 14:41:05
InsertionSort,Serial,10000,duplicates,0,1,1,4,1462.7422,16,2025-10-26 14:41:07
InsertionSort,Serial,10000,duplicates,0,1,1,5,1469.9925,16,2025-10-26 14:41:08
InsertionSort,Paralela,10000,duplicates,1,2,2,1,790.5582,16,2025-10-26 14:41:09
InsertionSort,Paralela,10000,duplicates,1,2,2,2,781.6391,16,2025-10-26 14:41:10
InsertionSort,Paralela,10000,duplicates,1,2,2,3,775.6032,16,2025-10-26 14:41:11
InsertionSort,Paralela,10000,duplicates,1,2,2,4,776.4375,16,2025-10-26 14:41:11
