Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
BubbleSort,Paralela,1000,reversed,1,2,2,5,0.351799,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,2,4,4,1,0.418301,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,2,4,4,2,0.327699,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,2,4,4,3,0.400200,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,2,4,4,4,0.316100,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,2,4,4,5,0.352200,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,3,8,8,1,0.403000,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,3,8,8,2,0.414300,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,3,8,8,3,0.447399,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,3,8,8,4,0.430400,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,reversed,3,8,8,5,0.480301,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,1000,duplicates,0,1,1,1,0.388000,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,1000,duplicates,0,1,1,2,0.368300,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,1000,duplicates,0,1,1,3,0.413601,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,1000,duplicates,0,1,1,4,0.383400,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,1000,duplicates,0,1,1,5,0.368300,16,Wed Nov 12 08:20:37 BRT 2025
