Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
QuickSort,Paralela,50000,duplicates,2,4,4,4,1.121700,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Paralela,50000,duplicates,2,4,4,5,1.250599,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Paralela,50000,duplicates,3,8,8,1,1.599500,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Paralela,50000,duplicates,3,8,8,2,1.302000,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Paralela,50000,duplicates,3,8,8,3,1.348800,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Paralela,50000,duplicates,3,8,8,4,3.317600,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Paralela,50000,duplicates,3,8,8,5,1.568600,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Serial,100000,random,0,1,1,1,33.056800,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Serial,100000,random,0,1,1,2,32.302500,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Serial,100000,random,0,1,1,3,30.486400,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Serial,100000,random,0,1,1,4,30.750101,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Serial,100000,random,0,1,1,5,34.256700,16,Wed Nov 12 08:20:43 BRT 2025
QuickSort,Paralela,100000,random,1,2,2,1,26.640101,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,1,2,2,2,27.214801,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,1,2,2,3,27.471600,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,1,2,2,4,29.343700,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,1,2,2,5,27.052900,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,2,4,4,1,21.810200,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,2,4,4,2,21.910100,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,2,4,4,3,25.151999,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,2,4,4,4,23.444101,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,2,4,4,5,25.071300,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,3,8,8,1,19.141300,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,3,8,8,2,19.569900,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,3,8,8,3,17.548900,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,3,8,8,4,17.958600,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,random,3,8,8,5,30.270200,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,sorted,0,1,1,1,34.618801,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,sorted,0,1,1,2,32.998499,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,sorted,0,1,1,3,29.097200,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,sorted,0,1,1,4,20.629799,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,sorted,0,1,1,5,22.448200,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,1,2,2,1,14.350001,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,1,2,2,2,16.823700,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,1,2,2,3,14.480300,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,1,2,2,4,12.538301,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,1,2,2,5,12.191800,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,2,4,4,1,9.395800,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,2,4,4,2,9.288200,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,2,4,4,3,9.501100,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,2,4,4,4,10.724800,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,2,4,4,5,9.720500,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,3,8,8,1,8.348599,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,3,8,8,2,8.560800,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,3,8,8,3,8.983599,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,3,8,8,4,10.182401,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,sorted,3,8,8,5,8.424900,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,reversed,0,1,1,1,19.522200,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,reversed,0,1,1,2,19.742500,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,reversed,0,1,1,3,19.578600,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,reversed,0,1,1,4,19.785600,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,reversed,0,1,1,5,20.893500,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,1,2,2,1,10.639801,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,1,2,2,2,10.453200,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,1,2,2,3,9.987400,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,1,2,2,4,10.142201,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,1,2,2,5,10.431700,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,2,4,4,1,10.350799,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,2,4,4,2,7.900400,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,2,4,4,3,7.794000,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,2,4,4,4,7.770800,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,2,4,4,5,7.705999,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,3,8,8,1,8.632101,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,3,8,8,2,11.641900,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,3,8,8,3,8.422699,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,3,8,8,4,7.995699,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,reversed,3,8,8,5,8.263799,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,duplicates,0,1,1,1,1.937800,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,duplicates,0,1,1,2,1.956900,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,duplicates,0,1,1,3,1.910400,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,duplicates,0,1,1,4,2.013800,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Serial,100000,duplicates,0,1,1,5,1.925000,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,1,2,2,1,1.680601,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,1,2,2,2,1.536100,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,1,2,2,3,1.654001,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,1,2,2,4,1.721700,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,1,2,2,5,1.579901,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,2,4,4,1,2.011301,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,2,4,4,2,2.192500,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,2,4,4,3,1.923500,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,2,4,4,4,1.873501,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,2,4,4,5,1.911099,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,3,8,8,1,2.466400,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,3,8,8,2,2.160400,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,3,8,8,3,1.956301,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,3,8,8,4,1.985600,16,Wed Nov 12 08:20:44 BRT 2025
QuickSort,Paralela,100000,duplicates,3,8,8,5,2.058600,16,Wed Nov 12 08:20:44 BRT 2025
