Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
InsertionSort,Paralela,1000,reversed,1,2,2,5,0.292700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,2,4,4,1,0.314401,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,2,4,4,2,0.325501,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,2,4,4,3,0.334699,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,2,4,4,4,0.334000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,2,4,4,5,0.333200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,3,8,8,1,0.445000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,3,8,8,2,0.479001,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,3,8,8,3,0.495200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,3,8,8,4,0.445000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,reversed,3,8,8,5,0.455900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,1000,duplicates,0,1,1,1,0.040800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,1000,duplicates,0,1,1,2,0.039100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,1000,duplicates,0,1,1,3,0.038001,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,1000,duplicates,0,1,1,4,0.037500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,1000,duplicates,0,1,1,5,0.041200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,1,2,2,1,0.294300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,1,2,2,2,0.273901,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,1,2,2,3,0.245100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,1,2,2,4,0.232900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,1,2,2,5,0.266100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,2,4,4,1,0.353300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,2,4,4,2,0.344701,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,2,4,4,3,0.292800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,2,4,4,4,0.346899,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,2,4,4,5,0.359900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,3,8,8,1,0.759400,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,3,8,8,2,0.729800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,3,8,8,3,0.711901,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,3,8,8,4,0.493000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,1000,duplicates,3,8,8,5,0.496700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,random,0,1,1,1,0.934400,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,random,0,1,1,2,0.950101,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,random,0,1,1,3,0.935400,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,random,0,1,1,4,0.936600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,random,0,1,1,5,0.937400,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,1,2,2,1,0.636800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,1,2,2,2,0.550100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,1,2,2,3,0.645900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,1,2,2,4,0.615200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,1,2,2,5,0.577099,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,2,4,4,1,0.580000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,2,4,4,2,0.567100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,2,4,4,3,0.650999,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,2,4,4,4,1.964000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,2,4,4,5,0.619401,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,3,8,8,1,0.761600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,3,8,8,2,0.915500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,3,8,8,3,0.672700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,3,8,8,4,0.576600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,random,3,8,8,5,0.552200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,sorted,0,1,1,1,0.006800,16,Wed Nov 12 08:20:40 BRT 2025
