Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
MergeSort,Paralela,50000,random,2,4,4,1,2.572500,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,2,4,4,2,2.484899,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,2,4,4,3,2.377600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,2,4,4,4,2.709900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,2,4,4,5,2.795000,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,3,8,8,1,2.753300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,3,8,8,2,2.655500,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,3,8,8,3,3.720400,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,3,8,8,4,3.884299,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,random,3,8,8,5,2.780000,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,sorted,0,1,1,1,2.844700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,sorted,0,1,1,2,2.795899,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,sorted,0,1,1,3,2.939401,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,sorted,0,1,1,4,2.774700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,sorted,0,1,1,5,2.831200,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,1,2,2,1,2.062300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,1,2,2,2,3.549500,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,1,2,2,3,1.285400,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,1,2,2,4,1.282700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,1,2,2,5,1.345400,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,2,4,4,1,1.180001,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,2,4,4,2,1.097200,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,2,4,4,3,1.124800,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,2,4,4,4,1.008600,16,Wed Nov 12 08:20:41 BRT 2025
